0,train,0.10676190276127975,0.7654435024025804,0.7401085580460467,0.783343510699528,66.24963307380676,7456,7233432576,7910457344,32
0,val,0.048442625670034725,0.8948786130934924,0.8762382417916442,0.9068080102159835,6.986914157867432,1288,1439695360,7910457344,32
1,train,0.047903726300769736,0.8952393844094526,0.8754998381190033,0.9077766918358341,66.70872044563293,7456,7233432576,7910457344,32
1,val,0.04580157663541414,0.8984134371877182,0.884425187366167,0.9075214728637628,6.72260856628418,1288,1439695360,7910457344,32
2,train,0.04232766997472746,0.9066751289226644,0.8883732222427978,0.9180941265239851,66.65597605705261,7456,7233432576,7910457344,32
2,val,0.04516544086970308,0.9040913330708534,0.8846146666597824,0.9165907738265922,6.917739629745483,1288,1439695360,7910457344,32
3,train,0.040443123404967384,0.9102739343048317,0.8924867237239479,0.9213376644568358,67.67735695838928,7456,7233432576,7910457344,32
3,val,0.041958464402363074,0.9101482645609121,0.8880686859832405,0.9243214455675675,6.880975008010864,1288,1439695360,7910457344,32
4,train,0.03935994600324588,0.9128033986225936,0.896005364212973,0.9232368006046877,67.75713443756104,7456,7233432576,7910457344,32
4,val,0.03893746699892775,0.9127149729748261,0.8974315581734477,0.9223954636428552,6.899836778640747,1288,1439695360,7910457344,32
5,train,0.038642819054940956,0.9139665781115262,0.8970938969235247,0.9244534113804702,68.10816955566406,7456,7233432576,7910457344,32
5,val,0.03808616809117233,0.9169745940481435,0.8998835536175587,0.9277747049312415,6.812618732452393,1288,1439695360,7910457344,32
6,train,0.03702219401076638,0.917582144366409,0.901227832002493,0.9277026705759703,67.10240197181702,7456,7233432576,7910457344,32
6,val,0.03990446788334758,0.9141419954788086,0.8926576279352102,0.9279572703497437,7.00751805305481,1288,1439695360,7910457344,32
7,train,0.03630253532946271,0.91873892028558,0.9025995255374387,0.9287229272711567,66.99601697921753,7456,7233432576,7910457344,32
7,val,0.03795039439204377,0.9171057623436751,0.897449159430261,0.9297442844184887,7.016864776611328,1288,1439695360,7910457344,32
8,train,0.03520574803171511,0.920891526398734,0.9050313022415929,0.9306872464155156,67.66019368171692,7456,7233432576,7910457344,32
8,val,0.03949205690138028,0.9111832599510755,0.9004359127613593,0.9179363644548681,6.998375415802002,1288,1439695360,7910457344,32
9,train,0.03458206994192941,0.921998904726299,0.9066631246517581,0.9314747213121571,67.1038224697113,7456,7233432576,7910457344,32
9,val,0.03734965027625275,0.9187962541633342,0.9032483540900631,0.9287130466848154,7.0403971672058105,1288,1439695360,7910457344,32
10,train,0.034164056131005906,0.9230516462803053,0.9079841293551221,0.9323535553521152,67.97433948516846,7456,7233432576,7910457344,32
10,val,0.04031938925670692,0.9138234672002019,0.8928006799217801,0.9273035724732057,7.082769393920898,1288,1439695360,7910457344,32
11,train,0.0340302981292031,0.9234851253716077,0.9083477074726596,0.9328381546477026,66.80636668205261,7456,7233432576,7910457344,32
11,val,0.03743454767491431,0.9190850203111649,0.9024567348917434,0.9296023594653817,6.731604337692261,1288,1439695360,7910457344,32
12,train,0.033369845179570916,0.9246281033915169,0.9099821891790024,0.9336797123806073,66.77060508728027,7456,7233432576,7910457344,32
