,epoch,phase,loss,overall_dice,diastolic_dice,systolic_dice,time_taken,intersection_size,gpu_memory_allocated,gpu_memory_reserved,batch_size
42,21,train,0.0293725582809261,0.933010271486833,0.9192789203104792,0.941487634666614,68.39150857925415,7456,7233432576,7910457344,32
43,21,val,0.0366803312621985,0.9217437643114824,0.90675863274689,0.9312416479673478,7.060311555862427,1288,1439695360,7910457344,32
44,22,train,0.0284099198373362,0.9353116731785962,0.921902199334664,0.9435806354107904,67.58993458747864,7456,7233432576,7910457344,32
45,22,val,0.0384817811862221,0.9173958065503416,0.9046969048675296,0.9252823844079682,6.927931070327759,1288,1439695360,7910457344,32
46,23,train,0.0277536411653772,0.9367493281601073,0.9237668539643804,0.944756394432264,66.66845226287842,7456,7233432576,7910457344,32
47,23,val,0.0364540744785846,0.9221068464200568,0.905637812086109,0.932578776370192,6.973797559738159,1288,1439695360,7910457344,32
48,24,train,0.0274587565277799,0.93740766793206,0.924119289898185,0.945608778608532,67.8036699295044,7456,7233432576,7910457344,32
49,24,val,0.0403905471840925,0.917940584800001,0.8991094062788825,0.9299425220589704,7.21354341506958,1288,1439695360,7910457344,32
50,25,train,0.0272730160920603,0.937881566879357,0.9246827347989988,0.946030540077667,66.80765748023987,7456,7233432576,7910457344,32
51,25,val,0.0366170213829656,0.9229016868965144,0.9066922344799004,0.933145988110985,6.779873609542847,1288,1439695360,7910457344,32
52,26,train,0.0260983493873761,0.9405042998637811,0.9277305594223104,0.9483869190049896,67.13673210144043,7456,7233432576,7910457344,32
53,26,val,0.0379517131589758,0.9216884874573223,0.907860408364408,0.9304541539351836,6.996453523635864,1288,1439695360,7910457344,32
54,27,train,0.0258072734432482,0.9411504894757272,0.9288243794269174,0.9487497090845628,67.4541289806366,7456,7233432576,7910457344,32
55,27,val,0.0378611197503653,0.9213279741458326,0.906779054443794,0.9305404001073864,6.962319850921631,1288,1439695360,7910457344,32
56,28,train,0.0250592396097884,0.9427887010481084,0.9302277677200764,0.9505328935730076,66.777174949646,7456,7233432576,7910457344,32
57,28,val,0.0414813592385877,0.9174166398417196,0.8980328975805979,0.9298933960472088,6.895803213119507,1288,1439695360,7910457344,32
58,29,train,0.024341112742274,0.944453865494952,0.9323259135770496,0.9519302847806552,66.70746970176697,7456,7233432576,7910457344,32
59,29,val,0.0417615341617363,0.9174470155772152,0.9047842355130788,0.9254114998264352,7.115222692489624,1288,1439695360,7910457344,32
60,30,train,0.0244808980438581,0.9441116291456042,0.9319616514943682,0.951609749581736,66.69927287101746,7456,7233432576,7910457344,32
61,30,val,0.0454304641999737,0.9110331087938556,0.900809320770443,0.917411997669262,6.884683847427368,1288,1439695360,7910457344,32
62,31,train,0.0238986954940036,0.9454106722515394,0.9334548688470335,0.9527858008033924,67.07360363006592,7456,7233432576,7910457344,32
63,31,val,0.0396467673792133,0.9208506195041216,0.9059010736051544,0.9302299015760362,6.673538446426392,1288,1439695360,7910457344,32
64,32,train,0.0230733947817807,0.9473452830622108,0.9356704635709844,0.954543248206184,67.72106981277466,7456,7233432576,7910457344,32
65,32,val,0.0415757986238692,0.91822010586175,0.89861372856811,0.930807947129422,6.86585545539856,1288,1439695360,7910457344,32
66,33,train,0.0228110339926203,0.9479565032601004,0.9365787787779498,0.9549741263873178,67.76387667655945,7456,7233432576,7910457344,32
67,33,val,0.0422931988590766,0.91957974010192,0.9051617329590436,0.9286679469909828,7.04288911819458,1288,1439695360,7910457344,32
68,34,train,0.0232373124414811,0.9470006123014147,0.9355621441758406,0.9540557932441092,66.74869990348816,7456,7233432576,7910457344,32
69,34,val,0.0435377309071215,0.9159737436191674,0.9033505350412636,0.9238514768718844,6.87002420425415,1288,1439695360,7910457344,32
70,35,train,0.0221985495371357,0.9493063703255706,0.9380917755607336,0.9562199038529272,66.85728168487549,7456,7233432576,7910457344,32
71,35,val,0.043342999850469,0.9174568720243912,0.9050103194272934,0.9252231703854098,6.894309520721436,1288,1439695360,7910457344,32
72,36,train,0.021253350137714,0.9515029282072872,0.9408208019632937,0.9580886348586852,67.26363587379456,7456,7233432576,7910457344,32
73,36,val,0.043956400867892,0.9187514610436724,0.902040400655714,0.929360160625903,6.892752647399902,1288,1439695360,7910457344,32
74,37,train,0.0208392464322092,0.952435702218062,0.9418376455405056,0.9589693034825848,67.07554888725281,7456,7233432576,7910457344,32
75,37,val,0.0412800642969279,0.9218152624348874,0.9077366956035436,0.9306487886053942,6.879326581954956,1288,1439695360,7910457344,32
76,38,train,0.0205572015549826,0.9529873008491728,0.9424321899428106,0.9594936524130044,67.1463553905487,7456,7233432576,7910457344,32
77,38,val,0.045245918276827,0.9164506374127864,0.902882609076322,0.9249381267312043,6.97693395614624,1288,1439695360,7910457344,32
78,39,train,0.0198434230334664,0.954590683906078,0.9442499557804708,0.9609674508874728,67.02303433418274,7456,7233432576,7910457344,32
79,39,val,0.0463711061863289,0.9188982465505224,0.9017167091777506,0.9298417936624068,6.896491527557373,1288,1439695360,7910457344,32
80,40,train,0.0196120108793378,0.9552001256653402,0.9449020729294212,0.9615477904365456,66.09573268890381,7456,7233432576,7910457344,32
81,40,val,0.0441864623302953,0.920934967033049,0.9058476731705928,0.9304833971400496,7.064355850219727,1288,1439695360,7910457344,32
